abaisse abaisse	    Adj:Mas+SG
stabilimetre    stabilimetre Nom:Mas+SG
stabilisaient stabiliser Ver:IImp+PL+P3
stabilisais	    stabiliser  Ver:IImp+SG+P1:IImp+SG+P2
stabilisai stabiliser Ver:IPSim+SG+P1
stabilisait	stabiliser Ver:IImp+SG+P3
stabilisames stabiliser	    Ver:IPSim+PL+P1
achopperais	achopper	Ver:CPre+SG+P1:CPre+SG+P2
achopperait	achopper	Ver:CPre+SG+P3
achopperas	achopper	Ver:IFut+SG+P2
achopperent	achopper	Ver:IPSim+PL+P3
achopperez	achopper	Ver:IFut+PL+P2
achopperiez	achopper	Ver:CPre+PL+P2
achopperions	achopper	Ver:CPre+PL+P1
achopperons	achopper	Ver:IFut+PL+P1
achopperont	achopper	Ver:IFut+PL+P3
achoppes	achopper	Ver:IPre+SG+P2:SPre+SG+P2
achoppez	achopper	Ver:IPre+PL+P2:ImPre+PL+P2
achoppiez	achopper	Ver:IImp+PL+P2:SPre+PL+P2
achoppions	achopper	Ver:IImp+PL+P1:SPre+PL+P1
achoppons	achopper	Ver:IPre+PL+P1:ImPre+PL+P1
achromat	achromat	Nom:Mas+SG
achromaticite	achromaticite	Nom:Fem+SG
achromatique	achromatique	Adj:InvGen+SG
achromatisant	achromatiser	Ver:PPre
achromatise	achromatiser	Ver:PPas+Mas+SG
achromatiser	achromatiser	Ver:Inf
achromatisme	achromatisme	Nom:Mas+SG
achromatopsie	achromatopsie	Nom:Fem+SG
achrome	achrome	Adj:InvGen+SG
achromie	achromie	Nom:Fem+SG
achromique	achromique	Adj:InvGen+SG
achylie	achylie	Nom:Fem+SG
aciculaire	aciculaire	Adj:InvGen+SG
acidalie	acidalie	Nom:Fem+SG
acide	acide	Adj:InvGen+SG
acide	acide	Nom:Mas+SG
acides	acide	Adj:InvGen+PL
acides	acide	Nom:Mas+PL
acidifia	acidifier	Ver:IPSim+SG+P3
acidifiable	acidifiable	Adj:InvGen+SG
acidifiai	acidifier	Ver:IPSim+SG+P1
acidifiaient	acidifier	Ver:IImp+PL+P3
acidifiais	acidifier	Ver:IImp+SG+P1:IImp+SG+P2
acidifiait	acidifier	Ver:IImp+SG+P3
acidifiames	acidifier	Ver:IPSim+PL+P1
acidifiant	acidifiant	Adj:Mas+SG
acidifiant	acidifiant	Nom:Mas+SG
acidifiant	acidifier	Ver:PPre
acidifiante	acidifiant	Adj:Fem+SG
acidifiantes	acidifiant	Adj:Fem+PL
acidifias	acidifier	Ver:IPSim+SG+P2
acidifiasse	acidifier	Ver:SImp+SG+P1
acidifiassent	acidifier	Ver:SImp+PL+P3
acidifiasses	acidifier	Ver:SImp+SG+P2
acidifiassiez	acidifier	Ver:SImp+PL+P2
acidifiassions	acidifier	Ver:SImp+PL+P1
acidifiat	acidifier	Ver:SImp+SG+P3
acidifiates	acidifier	Ver:IPSim+PL+P2
acidification	acidification	Nom:Fem+SG
acidifie	acidifier	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
acidifie	acidifier	Ver:PPas+Mas+SG
acidifiee	acidifier	Ver:PPas+Fem+SG
acidifiees	acidifier	Ver:PPas+Fem+PL
acidifient	acidifier	Ver:IPre+PL+P3:SPre+PL+P3
acidifiera	acidifier	Ver:IFut+SG+P3
acidifier	acidifier	Ver:Inf
acidifierai	acidifier	Ver:IFut+SG+P1
acidifieraient	acidifier	Ver:CPre+PL+P3
acidifierais	acidifier	Ver:CPre+SG+P1:CPre+SG+P2
acidifierait	acidifier	Ver:CPre+SG+P3
acidifieras	acidifier	Ver:IFut+SG+P2
acidifierent	acidifier	Ver:IPSim+PL+P3
acidifierez	acidifier	Ver:IFut+PL+P2
acidifies	acidifier	Ver:IPre+SG+P2:SPre+SG+P2
acidifiez	acidifier	Ver:IPre+PL+P2:ImPre+PL+P2
acidifiiez	acidifier	Ver:IImp+PL+P2:SPre+PL+P2
acidifiions	acidifier	Ver:IImp+PL+P1:SPre+PL+P1
acidifions	acidifier	Ver:IPre+PL+P1:ImPre+PL+P1
acidimetre	acidimetre	Nom:Mas+SG
acidimetrie	acidimetrie	Nom:Fem+SG
acidite	acidite	Nom:Fem+SG
acidites	acidite	Nom:Fem+PL
acidocetose	acidocetose	Nom:Fem+SG
acidophile	acidophile	Adj:InvGen+SG
acidose	acidose	Nom:Fem+SG
acidulant	aciduler	Ver:PPre
acidulation	acidulation	Nom:Fem+SG
acidulations	acidulation	Nom:Fem+PL
acidule	acidule	Adj:Mas+SG
acidule	aciduler	Ver:PPas+Mas+SG
acidulee	acidule	Adj:Fem+SG
acidulee	aciduler	Ver:PPas+Fem+SG
acidulees	acidule	Adj:Fem+PL
acidulees	aciduler	Ver:PPas+Fem+PL
aciduler	aciduler	Ver:Inf
acidules	acidule	Adj:Mas+PL
acidules	aciduler	Ver:PPas+Mas+PL
acier	acier	Nom:Mas+SG
acierage	acierage	Nom:Mas+SG
acierages	acierage	Nom:Mas+PL
acierant	acierer	Ver:PPre
acieration	acieration	Nom:Fem+SG
acierations	acieration	Nom:Fem+PL
aciere	aciere	Adj:Mas+SG
aciere	acierer	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
acierent	acierer	Ver:IPre+PL+P3:SPre+PL+P3
acierer	acierer	Ver:Inf
acieres	acierer	Ver:IPre+SG+P2:SPre+SG+P2
aciereuse	aciereux	Adj:Fem+SG
aciereuses	aciereux	Adj:Fem+PL
aciereux	aciereux	Adj:Mas+InvPL
acierie	acierie	Nom:Fem+SG
acieries	acierie	Nom:Fem+PL
aciers	acier	Nom:Mas+PL
acinesie	acinesie	Nom:Fem+SG
acineuse	acineux	Adj:Fem+SG
acineuses	acineux	Adj:Fem+PL
acineux	acineux	Adj:Mas+InvPL
acinus	acinus	Nom:Mas+InvPL
aclinal	aclinal	Adj:Mas+SG
aclinique	aclinique	Adj:InvGen+SG
acme	acme	Nom:Mas+SG
acmeisme	acmeisme	Nom:Mas+SG
acmeiste	acmeiste	Adj:InvGen+SG
acmite	acmite	Nom:Fem+SG
acne	acne	Nom:Fem+SG
acneique	acneique	Adj:InvGen+SG
acneique	acneique	Nom:InvGen+SG
acnodal	acnodal	Adj:Mas+SG
acolytat	acolytat	Nom:Mas+SG
acolyte	acolyte	Nom:InvGen+SG
acolyte	acolyte	Nom:Mas+SG
acolytes	acolyte	Nom:InvGen+PL
acolytes	acolyte	Nom:Mas+PL
acompte	acompte	Nom:Mas+SG
acomptes	acompte	Nom:Mas+PL
acon	acon	Nom:Mas+SG
aconage	aconage	Nom:Mas+SG
acone	acone	Adj:InvGen+SG
aconier	aconier	Nom:Mas+SG
aconit	aconit	Nom:Mas+SG
aconitine	aconitine	Nom:Fem+SG
acoquina	acoquiner	Ver:IPSim+SG+P3
acoquinai	acoquiner	Ver:IPSim+SG+P1
acoquinaient	acoquiner	Ver:IImp+PL+P3
acoquinais	acoquiner	Ver:IImp+SG+P1:IImp+SG+P2
acoquinait	acoquiner	Ver:IImp+SG+P3
acoquinames	acoquiner	Ver:IPSim+PL+P1
acoquinant	acoquiner	Ver:PPre
acoquinas	acoquiner	Ver:IPSim+SG+P2
acoquinasse	acoquiner	Ver:SImp+SG+P1
acoquinassent	acoquiner	Ver:SImp+PL+P3
acoquinasses	acoquiner	Ver:SImp+SG+P2
acoquinassiez	acoquiner	Ver:SImp+PL+P2
acoquinassions	acoquiner	Ver:SImp+PL+P1
acoquinat	acoquiner	Ver:SImp+SG+P3
acoquinates	acoquiner	Ver:IPSim+PL+P2
acoquine	acoquiner	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
acoquine	acoquiner	Ver:PPas+Mas+SG
acoquinee	acoquiner	Ver:PPas+Fem+SG
acoquinees	acoquiner	Ver:PPas+Fem+PL
acoquinement	acoquinement	Nom:Mas+SG
acoquinent	acoquiner	Ver:IPre+PL+P3:SPre+PL+P3
acoquinera	acoquiner	Ver:IFut+SG+P3
acoquiner	acoquiner	Ver:Inf
acoquinerai	acoquiner	Ver:IFut+SG+P1
acoquineraient	acoquiner	Ver:CPre+PL+P3
acoquinerais	acoquiner	Ver:CPre+SG+P1:CPre+SG+P2
acoquinerait	acoquiner	Ver:CPre+SG+P3
acoquineras	acoquiner	Ver:IFut+SG+P2
acoquinerent	acoquiner	Ver:IPSim+PL+P3
acoquinerez	acoquiner	Ver:IFut+PL+P2
acoquineriez	acoquiner	Ver:CPre+PL+P2
acoquinerions	acoquiner	Ver:CPre+PL+P1
acoquinerons	acoquiner	Ver:IFut+PL+P1
acoquineront	acoquiner	Ver:IFut+PL+P3
acoquines	acoquiner	Ver:IPre+SG+P2:SPre+SG+P2
acoquinez	acoquiner	Ver:IPre+PL+P2:ImPre+PL+P2
acoquiniez	acoquiner	Ver:IImp+PL+P2:SPre+PL+P2
acoquinions	acoquiner	Ver:IImp+PL+P1:SPre+PL+P1
acoquinons	acoquiner	Ver:IPre+PL+P1:ImPre+PL+P1
acore	acore	Nom:Mas+SG
acotyledone	acotyledone	Adj:InvGen+SG
acotyledone	acotyledone	Nom:Fem+SG
acoumetre	acoumetre	Nom:Mas+SG
acoumetrie	acoumetrie	Nom:Fem+SG
acouphene	acouphene	Nom:Mas+SG
acousticien	acousticien	Nom:Mas+SG
acousticienne	acousticien	Nom:Fem+SG
acousticiennes	acousticien	Nom:Fem+PL
acoustique	acoustique	Adj:InvGen+SG
acoustiques	acoustique	Adj:InvGen+PL
acoustiques	acoustique	Nom:Fem+PL
acqueraient	acquerir	Ver:IImp+PL+P3
acquerais	acquerir	Ver:IImp+SG+P1:IImp+SG+P2
acquerait	acquerir	Ver:IImp+SG+P3
acquerant	acquerir	Ver:PPre
acquereur	acquereur	Nom:Mas+SG
acquereurs	acquereur	Nom:Mas+PL
acquerez	acquerir	Ver:IPre+PL+P2:ImPre+PL+P2
acqueriez	acquerir	Ver:IImp+PL+P2:SPre+PL+P2
acquerions	acquerir	Ver:IImp+PL+P1:SPre+PL+P1
acquerir	acquerir	Ver:Inf
acquerons	acquerir	Ver:IPre+PL+P1:ImPre+PL+P1
acquerra	acquerir	Ver:IFut+SG+P3
acquerrai	acquerir	Ver:IFut+SG+P1
acquerraient	acquerir	Ver:CPre+PL+P3
acquerrais	acquerir	Ver:CPre+SG+P1:CPre+SG+P2
acquerrait	acquerir	Ver:CPre+SG+P3
acquerras	acquerir	Ver:IFut+SG+P2
acquerrez	acquerir	Ver:IFut+PL+P2
acquerriez	acquerir	Ver:CPre+PL+P2
acquerrions	acquerir	Ver:CPre+PL+P1
acquerrons	acquerir	Ver:IFut+PL+P1
acquerront	acquerir	Ver:IFut+PL+P3
acquet	acquet	Nom:Mas+SG
acquets	acquet	Nom:Mas+PL
acquiere	acquerir	Ver:SPre+SG+P1:SPre+SG+P3
acquierent	acquerir	Ver:IPre+PL+P3:SPre+PL+P3
acquieres	acquerir	Ver:SPre+SG+P2
acquiers	acquerir	Ver:IPre+SG+P1:IPre+SG+P2:ImPre+SG+P2
acquiert	acquerir	Ver:IPre+SG+P3
acquiesca	acquiescer	Ver:IPSim+SG+P3
acquiescai	acquiescer	Ver:IPSim+SG+P1
acquiescaient	acquiescer	Ver:IImp+PL+P3
acquiescais	acquiescer	Ver:IImp+SG+P1:IImp+SG+P2
acquiescait	acquiescer	Ver:IImp+SG+P3
acquiescames	acquiescer	Ver:IPSim+PL+P1
acquiescant	acquiescer	Ver:PPre
acquiescas	acquiescer	Ver:IPSim+SG+P2
acquiescasse	acquiescer	Ver:SImp+SG+P1
acquiescassent	acquiescer	Ver:SImp+PL+P3
acquiescasses	acquiescer	Ver:SImp+SG+P2
acquiescassiez	acquiescer	Ver:SImp+PL+P2
acquiescassions	acquiescer	Ver:SImp+PL+P1
acquiescat	acquiescer	Ver:SImp+SG+P3
acquiescates	acquiescer	Ver:IPSim+PL+P2
acquiesce	acquiescer	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
acquiesce	acquiescer	Ver:PPas+Mas+SG
acquiescement	acquiescement	Nom:Mas+SG
acquiescent	acquiescer	Ver:IPre+PL+P3:SPre+PL+P3
acquiescera	acquiescer	Ver:IFut+SG+P3
acquiescer	acquiescer	Ver:Inf
acquiescerai	acquiescer	Ver:IFut+SG+P1
acquiesceraient	acquiescer	Ver:CPre+PL+P3
acquiescerais	acquiescer	Ver:CPre+SG+P1:CPre+SG+P2
acquiescerait	acquiescer	Ver:CPre+SG+P3
acquiesceras	acquiescer	Ver:IFut+SG+P2
acquiescerent	acquiescer	Ver:IPSim+PL+P3
acquiescerez	acquiescer	Ver:IFut+PL+P2
acquiesceriez	acquiescer	Ver:CPre+PL+P2
acquiescerions	acquiescer	Ver:CPre+PL+P1
acquiescerons	acquiescer	Ver:IFut+PL+P1
acquiesceront	acquiescer	Ver:IFut+PL+P3
acquiesces	acquiescer	Ver:IPre+SG+P2:SPre+SG+P2
acquiescez	acquiescer	Ver:IPre+PL+P2:ImPre+PL+P2
acquiesciez	acquiescer	Ver:IImp+PL+P2:SPre+PL+P2
acquiescions	acquiescer	Ver:IImp+PL+P1:SPre+PL+P1
acquiescons	acquiescer	Ver:IPre+PL+P1:ImPre+PL+P1
acquimes	acquerir	Ver:IPSim+PL+P1
acquirent	acquerir	Ver:IPSim+PL+P3
acquis	acquerir	Ver:PPas+Mas+SG:PPas+Mas+PL:IPSim+SG+P1:IPSim+SG+P2
acquis	acquis	Adj:Mas+InvPL
acquis	acquis	Nom:Mas+InvPL
acquise	acquerir	Ver:PPas+Fem+SG
acquise	acquis	Adj:Fem+SG
acquises	acquerir	Ver:PPas+Fem+PL
acquises	acquis	Adj:Fem+PL
acquisitif	acquisitif	Adj:Mas+SG
acquisition	acquisition	Nom:Fem+SG
acquisitions	acquisition	Nom:Fem+PL
acquisitive	acquisitif	Adj:Fem+SG
acquisitives	acquisitif	Adj:Fem+PL
acquisse	acquerir	Ver:SImp+SG+P1
acquissent	acquerir	Ver:SImp+PL+P3
acquisses	acquerir	Ver:SImp+SG+P2
acquissiez	acquerir	Ver:SImp+PL+P2
acquissions	acquerir	Ver:SImp+PL+P1
acquit	acquerir	Ver:IPSim+SG+P3
acquit	acquerir	Ver:SImp+SG+P3
acquit	acquit	Nom:Mas+SG
acquites	acquerir	Ver:IPSim+PL+P2
acquits	acquit	Nom:Mas+PL
acquitta	acquitter	Ver:IPSim+SG+P3
acquittable	acquittable	Adj:InvGen+SG
acquittai	acquitter	Ver:IPSim+SG+P1
acquittaient	acquitter	Ver:IImp+PL+P3
acquittais	acquitter	Ver:IImp+SG+P1:IImp+SG+P2
acquittait	acquitter	Ver:IImp+SG+P3
acquittames	acquitter	Ver:IPSim+PL+P1
acquittant	acquitter	Ver:PPre
acquittas	acquitter	Ver:IPSim+SG+P2
acquittasse	acquitter	Ver:SImp+SG+P1
acquittassent	acquitter	Ver:SImp+PL+P3
acquittasses	acquitter	Ver:SImp+SG+P2
acquittassiez	acquitter	Ver:SImp+PL+P2
acquittassions	acquitter	Ver:SImp+PL+P1
acquittat	acquitter	Ver:SImp+SG+P3
acquittates	acquitter	Ver:IPSim+PL+P2
acquitte	acquitte	Adj:Mas+SG
acquitte	acquitte	Nom:Mas+SG
acquitte	acquitter	Ver:Imp+SG+P2
acquitte	acquitter	Ver:IPre+SG+P1
acquitte	acquitter	Ver:IPre+SG+P3
acquitte	acquitter	Ver:PPas+Mas+SG
acquitte	acquitter	Ver:SPre+SG+P1
acquitte	acquitter	Ver:SPre+SG+P3
acquittee	acquitte	Adj:Fem+SG
acquittee	acquitte	Nom:Fem+SG
acquittee	acquitter	Ver:PPas+Fem+SG
acquittees	acquitte	Adj:Fem+PL
acquittees	acquitte	Nom:Fem+PL
acquittees	acquitter	Ver:PPas+Fem+PL
acquittement	acquittement	Nom:Mas+SG
acquittements	acquittement	Nom:Mas+PL
acquittent	acquitter	Ver:IPre+PL+P3
acquittent	acquitter	Ver:SPre+PL+P3
acquittera	acquitter	Ver:IFut+SG+P3
acquitter	acquitter	Ver:Inf
acquitterai	acquitter	Ver:IFut+SG+P1
acquitteraient	acquitter	Ver:CPre+PL+P3
acquitterais	acquitter	Ver:CPre+SG+P1:CPre+SG+P2
acquitterait	acquitter	Ver:CPre+SG+P3
acquitteras	acquitter	Ver:IFut+SG+P2
acquitterent	acquitter	Ver:IPSim+PL+P3
acquitterez	acquitter	Ver:IFut+PL+P2
acquitteriez	acquitter	Ver:CPre+PL+P2
acquitterions	acquitter	Ver:CPre+PL+P1
acquitterons	acquitter	Ver:IFut+PL+P1
acquitteront	acquitter	Ver:IFut+PL+P3
acquittes	acquitte	Adj:Mas+PL
acquittes	acquitte	Nom:Mas+PL
acquittes	acquitter	Ver:IPre+SG+P2
acquittes	acquitter	Ver:PPas+Mas+PL
acquittes	acquitter	Ver:SPre+SG+P2
acquittez	acquitter	Ver:IPre+PL+P2:ImPre+PL+P2
acquittiez	acquitter	Ver:IImp+PL+P2:SPre+PL+P2
acquittions	acquitter	Ver:IImp+PL+P1:SPre+PL+P1
acquittons	acquitter	Ver:IPre+PL+P1:ImPre+PL+P1
acre	acre	Adj:InvGen+SG
acre	acre	Nom:Fem+SG
acre	acre	Nom:Mas+SG
acrement	acrement	Adv
acres	acre	Adj:InvGen+PL
acres	acre	Nom:Fem+PL
acres	acre	Nom:Mas+PL
acrete	acrete	Nom:Fem+SG
acridien	acridien	Adj:Mas+SG
acridien	acridien	Nom:Mas+SG
acridiens	acridien	Adj:Mas+PL
acridiens	acridien	Nom:Mas+PL
acrimonie	acrimonie	Nom:Fem+SG
acrimonieuse	acrimonieux	Adj:Fem+SG
acrimonieusement	acrimonieusement	Adv
acrimonieuses	acrimonieux	Adj:Fem+PL
acrimonieux	acrimonieux	Adj:Mas+InvPL
acrobate	acrobate	Nom:InvGen+SG
acrobate	acrobate	Nom:Mas+SG
acrobates	acrobate	Nom:InvGen+PL
acrobates	acrobate	Nom:Mas+PL
acrobatie	acrobatie	Nom:Fem+SG
acrobaties	acrobatie	Nom:Fem+PL
acrobatique	acrobatique	Adj:InvGen+SG
acrobatiquement	acrobatiquement	Adv
acrobatiques	acrobatique	Adj:InvGen+PL
acrocephale	acrocephale	Adj:InvGen+SG
acrocephale	acrocephale	Nom:InvGen+SG
acrocephalie	acrocephalie	Nom:Fem+SG
acrocyanose	acrocyanose	Nom:Fem+SG
acrodynie	acrodynie	Nom:Fem+SG
acroleine	acroleine	Nom:Fem+SG
acrolithe	acrolithe	Adj:InvGen+SG
acromegale	acromegale	Adj:InvGen+SG
acromegalie	acromegalie	Nom:Fem+SG
acromegalique	acromegalique	Adj:InvGen+SG
acromion	acromion	Nom:Mas+SG
acron	acron	Nom:Mas+SG
acronyme	acronyme	Nom:Mas+SG
acrophobie	acrophobie	Nom:Fem+SG
acropole	acropole	Nom:Fem+SG
acrostiche	acrostiche	Adj:InvGen+SG
acrostiche	acrostiche	Nom:Mas+SG
acrotere	acrotere	Nom:Mas+SG
acrylique	acrylique	Adj:InvGen+SG
acryliques	acrylique	Adj:InvGen+PL
acryliques	acrylique	Nom:Mas+PL
actant	actant	Nom:Mas+SG
actant	acter	Ver:PPre
acte	acte	Nom:Mas+SG
acte	acter	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
actee	actee	Nom:Fem+SG
actee	acter	Ver:PPas+Fem+SG
actes	acte	Nom:Mas+PL
actes	acter	Ver:IPre+SG+P2:SPre+SG+P2
actes	actes	Nom:Mas+PL
acteur	acteur	Nom:Mas+SG
acteurs	acteur	Nom:Mas+PL
actif	actif	Adj:Mas+SG
actifs	actif	Adj:Mas+PL
actifs	actif	Nom:Mas+PL
actifs	actifs	Nom:Mas+PL
actine	actine	Nom:Fem+SG
acting	acting	Nom:Mas+SG
actiniaire	actiniaire	Nom:Mas+SG
actinide	actinide	Nom:Mas+SG
actinie	actinie	Nom:Fem+SG
actinique	actinique	Adj:InvGen+SG
actinisme	actinisme	Nom:Mas+SG
actinite	actinite	Nom:Fem+SG
actinium	actinium	Nom:Mas+SG
actinologie	actinologie	Nom:Fem+SG
actinometre	actinometre	Nom:Mas+SG
actinometrie	actinometrie	Nom:Fem+SG
actinometrique	actinometrique	Adj:InvGen+SG
actinomycete	actinomycete	Nom:Mas+SG
actinomycine	actinomycine	Nom:Fem+SG
actinomycose	actinomycose	Nom:Fem+SG
actinopode	actinopode	Nom:Mas+SG
actinoscopie	actinoscopie	Nom:Fem+SG
actinote	actinote	Nom:Fem+SG
actinotherapie	actinotherapie	Nom:Fem+SG
action	action	Nom:Fem+SG
actionna	actionner	Ver:IPSim+SG+P3
actionnable	actionnable	Adj:InvGen+SG
actionnai	actionner	Ver:IPSim+SG+P1
actionnaient	actionner	Ver:IImp+PL+P3
actionnaire	actionnaire	Nom:InvGen+SG
actionnaires	actionnaire	Nom:InvGen+PL
actionnais	actionner	Ver:IImp+SG+P1
actionnais	actionner	Ver:IImp+SG+P2
actionnait	actionner	Ver:IImp+SG+P3
actionnalisme	actionnalisme	Nom:Mas+SG
actionnaliste	actionnaliste	Adj:InvGen+SG
actionnames	actionner	Ver:IPSim+PL+P1
actionnant	actionner	Ver:PPre
actionnariat	actionnariat	Nom:Mas+SG
actionnas	actionner	Ver:IPSim+SG+P2
actionnasse	actionner	Ver:SImp+SG+P1
actionnassent	actionner	Ver:SImp+PL+P3
actionnasses	actionner	Ver:SImp+SG+P2
actionnassiez	actionner	Ver:SImp+PL+P2
actionnassions	actionner	Ver:SImp+PL+P1
actionnat	actionner	Ver:SImp+SG+P3
actionnates	actionner	Ver:IPSim+PL+P2
actionne	actionner	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
actionne	actionner	Ver:PPas+Mas+SG
actionnee	actionner	Ver:PPas+Fem+SG
actionnees	actionner	Ver:PPas+Fem+PL
actionnement	actionnement	Nom:Mas+SG
actionnent	actionner	Ver:IPre+PL+P3:SPre+PL+P3
actionnera	actionner	Ver:IFut+SG+P3
actionner	actionner	Ver:Inf
actionnerai	actionner	Ver:IFut+SG+P1
actionneraient	actionner	Ver:CPre+PL+P3
actionnerais	actionner	Ver:CPre+SG+P1:CPre+SG+P2
actionnerait	actionner	Ver:CPre+SG+P3
actionneras	actionner	Ver:IFut+SG+P2
actionnerent	actionner	Ver:IPSim+PL+P3
actionnerez	actionner	Ver:IFut+PL+P2
actionneriez	actionner	Ver:CPre+PL+P2
actionnerions	actionner	Ver:CPre+PL+P1
actionnerons	actionner	Ver:IFut+PL+P1
actionneront	actionner	Ver:IFut+PL+P3
actionnes	actionner	Ver:IPre+SG+P2:SPre+SG+P2
actionnes	actionner	Ver:PPas+Mas+PL
actionneur	actionneur	Nom:Mas+SG
actionneurs	actionneur	Nom:Mas+PL
actionnez	actionner	Ver:IPre+PL+P2:ImPre+PL+P2
actionniez	actionner	Ver:IImp+PL+P2:SPre+PL+P2
actionnions	actionner	Ver:IImp+PL+P1
actionnions	actionner	Ver:SPre+PL+P1
actionnons	actionner	Ver:IPre+PL+P1:ImPre+PL+P1
actions	acter	Ver:IImp+PL+P1:SPre+PL+P1
actions	action	Nom:Fem+PL
activa	activer	Ver:IPSim+SG+P3
activai	activer	Ver:IPSim+SG+P1
activaient	activer	Ver:IImp+PL+P3
activais	activer	Ver:IImp+SG+P1:IImp+SG+P2
activait	activer	Ver:IImp+SG+P3
activames	activer	Ver:IPSim+PL+P1
activant	activant	Nom:Mas+SG
activant	activer	Ver:PPre
activas	activer	Ver:IPSim+SG+P2
activasse	activer	Ver:SImp+SG+P1
activassent	activer	Ver:SImp+PL+P3
activasses	activer	Ver:SImp+SG+P2
activassiez	activer	Ver:SImp+PL+P2
activassions	activer	Ver:SImp+PL+P1
activat	activer	Ver:SImp+SG+P3
activates	activer	Ver:IPSim+PL+P2
activateur	activateur	Adj:Mas+SG
activateur	activateur	Nom:Mas+SG
activation	activation	Nom:Fem+SG
activations	activation	Nom:Fem+PL
activatrice	activateur	Adj:Fem+SG
active	actif	Adj:Fem+SG
active	actif	Nom:Fem+SG
active	active	Adj:Mas+SG
active	active	Nom:Fem+SG
active	activer	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
active	activer	Ver:PPas+Mas+SG
activee	active	Adj:Fem+SG
activee	activer	Ver:PPas+Fem+SG
activees	active	Adj:Fem+PL
activees	activer	Ver:PPas+Fem+PL
activement	activement	Adv
activent	activer	Ver:IPre+PL+P3:SPre+PL+P3
activera	activer	Ver:IFut+SG+P3
activer	activer	Ver:Inf
activerai	activer	Ver:IFut+SG+P1
activeraient	activer	Ver:CPre+PL+P3
activerais	activer	Ver:CPre+SG+P1:CPre+SG+P2
activerait	activer	Ver:CPre+SG+P3
activeras	activer	Ver:IFut+SG+P2
activerent	activer	Ver:IPSim+PL+P3
activerez	activer	Ver:IFut+PL+P2
activeriez	activer	Ver:CPre+PL+P2
activerions	activer	Ver:CPre+PL+P1
activerons	activer	Ver:IFut+PL+P1
activeront	activer	Ver:IFut+PL+P3
actives	actif	Adj:Fem+PL
actives	actif	Nom:Fem+PL
actives	active	Adj:Mas+PL
actives	activer	Ver:IPre+SG+P2:SPre+SG+P2
actives	activer	Ver:PPas+Mas+PL
activeur	activeur	Nom:Mas+SG
activez	activer	Ver:IPre+PL+P2:ImPre+PL+P2
activiez	activer	Ver:IImp+PL+P2:SPre+PL+P2
activions	activer	Ver:IImp+PL+P1:SPre+PL+P1
activisme	activisme	Nom:Mas+SG
activiste	activiste	Adj:InvGen+SG
activiste	activiste	Nom:InvGen+SG
activistes	activiste	Adj:InvGen+PL
activistes	activiste	Nom:InvGen+PL
activite	activite	Nom:Fem+SG
activites	activite	Nom:Fem+PL
activons	activer	Ver:IPre+PL+P1:ImPre+PL+P1
actrice	acteur	Nom:Fem+SG
actrices	acteur	Nom:Fem+PL
actuaire	actuaire	Nom:InvGen+SG
actuaires	actuaire	Nom:InvGen+PL
actualisa	actualiser	Ver:IPSim+SG+P3
actualisai	actualiser	Ver:IPSim+SG+P1
actualisaient	actualiser	Ver:IImp+PL+P3
actualisais	actualiser	Ver:IImp+SG+P1
actualisais	actualiser	Ver:IImp+SG+P2
actualisait	actualiser	Ver:IImp+SG+P3
actualisames	actualiser	Ver:IPSim+PL+P1
actualisant	actualiser	Ver:PPre
actualisas	actualiser	Ver:IPSim+SG+P2
actualisasse	actualiser	Ver:SImp+SG+P1
actualisassent	actualiser	Ver:SImp+PL+P3
actualisasses	actualiser	Ver:SImp+SG+P2
actualisassiez	actualiser	Ver:SImp+PL+P2
actualisassions	actualiser	Ver:SImp+PL+P1
actualisat	actualiser	Ver:SImp+SG+P3
actualisates	actualiser	Ver:IPSim+PL+P2
actualisation	actualisation	Nom:Fem+SG
actualisations	actualisation	Nom:Fem+PL
actualise	actualiser	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
actualise	actualiser	Ver:PPas+Mas+SG
actualisee	actualiser	Ver:PPas+Fem+SG
actualisees	actualiser	Ver:PPas+Fem+PL
actualisent	actualiser	Ver:IPre+PL+P3:SPre+PL+P3
actualisera	actualiser	Ver:IFut+SG+P3
actualiser	actualiser	Ver:Inf
actualiserai	actualiser	Ver:IFut+SG+P1
actualiseraient	actualiser	Ver:CPre+PL+P3
actualiserais	actualiser	Ver:CPre+SG+P1:CPre+SG+P2
actualiserait	actualiser	Ver:CPre+SG+P3
actualiseras	actualiser	Ver:IFut+SG+P2
actualiserent	actualiser	Ver:IPSim+PL+P3
actualiserez	actualiser	Ver:IFut+PL+P2
